Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Modified dataset,SC_600_CO,Sorting center density of 600 - CO,cubic meter,process,ecoinvent 3_5 cut_off,bb92228e929cedaa8a50a5d816af93d0,0.00000006,unit,technosphere,0,1,,,,"sorting facility, for construction waste",RoW,,EcoSpold01Location=CH
Modified dataset,SC_600_CO,Sorting center density of 600 - CO,cubic meter,process,ecoinvent 3_5 cut_off,922b4db1bbc68f3374d9088f4eb0d281,2.467,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Modified dataset,SC_600_CO,Sorting center density of 600 - CO,cubic meter,process,ecoinvent 3_5 cut_off,4f0dd0e909393604f7459d80155ddf31,2.22,kilowatt hour,technosphere,0,1,,,,"electricity, medium voltage",CA-QC,,
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,8657a93ea551853c9b1708ee70767413,0.108,cubic meter,technosphere,0,1,,,,"sawlog and veneer log, softwood, measured as solid wood under bark",CA-QC,,
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,0c6e856637aceded190f01f05794fb4a,251.235,kilogram,technosphere,0,1,,"{'reliability': 1, 'completeness': 1, 'temporal correlation': 1, 'geographical correlation': 1, 'further technological correlation': 1}",,"shavings, softwood, measured as dry mass",CA-QC,,shavings recollected from the planing process where they are generated as loose shavings.
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,054576d2667a1adbc7e1a11a366dd29f,251.235,kilogram,technosphere,0,1,,"{'reliability': 1, 'completeness': 1, 'temporal correlation': 1, 'geographical correlation': 1, 'further technological correlation': 1}",,"saw dust, wet, measured as dry mass",CA-QC,,sawdust collected for further used
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,8d2d980c25e21b1330da88f6fa62778b,55.83,kilogram,technosphere,0,1,,,,"wood chips, wet, measured as dry mass",CA-QC,,
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,e91c7f4c2fd5babd8067ec1fa1837db4,3.7,kilogram,technosphere,2,0.542324291,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,diesel,RER,,"Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,Modified dataset,PB_product_Qc_CO,1,cubic meter,production,0,1,,,,"particle board, for indoor use",RoW,,
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,535aafcac8197230801752ab62da82f4,3.33E-08,unit,technosphere,2,-17.21770844,0.748331477,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.591607978,"wooden board factory, organic bonded boards",GLO,,"Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,563b19d4aadff3fc62f8f58c47747b81,17,kilogram,technosphere,2,1.699278616,0.556776436,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.316227766,paraffin,GLO,,EcoSpold01Location=RER
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,8d4093ee7c75778d1bbf4d716ace2c9a,-0.006,cubic meter,technosphere,2,-5.11599581,0.460434577,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.04472136,wastewater from particle board production,GLO,,EcoSpold01Location=CH
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,1a296d9997e0213ab06dda045622ce13,70.4,kilogram,technosphere,2,4.272490748,0.556776436,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.316227766,urea formaldehyde resin,RER,,
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,57fd460664269df0e647ef53e7536f8c,0.0696,kilogram,technosphere,2,-4.017383521,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,lubricating oil,RER,,
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,4f0dd0e909393604f7459d80155ddf31,149,kilowatt hour,technosphere,0,1,,,,"electricity, medium voltage",CA-QC,,
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,fa7d02a69d8623032eebfba880df724f,72.2,megajoule,technosphere,0,1,,,,"heat, district or industrial, natural gas",CA-QC,,EcoSpold01Location=RER
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,9f4ec44d8deb08aec05d8afff249dc2e,14.5,megajoule,technosphere,0,1,,,,"heat, district or industrial, other than natural gas",CA-QC,,
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,ae093f8d3cbf257a7ea2eec50fb6e7c0,859.2,megajoule,technosphere,0,1,,,,"heat, district or industrial, other than natural gas",CA-QC,,Thermal efficiency referring to the LHV of the fuel input
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,b4d11d8bc2f2a9e78814c39d2c5f8f44,0,kilogram,technosphere,0,-1,,,,"wood ash mixture, pure",RoW,,
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,95d08d676326839397de9c39c90a9177,-0.1,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,ecoinvent 3_5 cut_off,9ae3fa53a864fa0b8e331c805f08562a,-0.06,kilogram,technosphere,0,-1,,,,municipal solid waste,CA-QC,,EcoSpold01Location=CH
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,fc1c42ce-a759-49fa-b987-f1ec5e503db1,0.0904,cubic meter,biosphere,2,-2.403511012,0.469041576,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.1,"Water, cooling, unspecified natural origin",,"('natural resource', 'in water')","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,ba2f3f82-c93a-47a5-822a-37ec97495275,0.009657,kilogram,biosphere,2,-4.640072238,0.92736185,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.806225775,"Carbon monoxide, fossil",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,5f7aad3d-566c-4d0d-ad59-e765f971aa0f,0.00169,kilogram,biosphere,2,-6.38302675,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Methane, fossil",,"('air', 'urban air close to ground')","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,66729b69-c76f-43b2-bd9a-4a03c4983afd,0.000073,kilogram,biosphere,2,-9.525051117,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Formaldehyde,,"('water',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,075e433b-4be4-448e-9510-9a5029c1ce94,0.447,cubic meter,biosphere,2,-0.629250741,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Water,,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,66020d27-7ae4-4e59-83a3-89214b72c40a,0.08,kilogram,biosphere,2,-2.525728644,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Particulates, > 10 um",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,b967e1bf-f09b-4c89-8740-ace21db47bba,0.29,kilogram,biosphere,2,-2.525728644,0.714142843,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.547722558,"Particulates, > 2.5 um, and < 10um",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,e9bf9e2d-4bd1-4679-86ff-e34f6b750ea0,0.0159,kilogram,biosphere,2,-4.14143617,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Oils, unspecified",,"('soil', 'industrial')","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,2404b41a-2eed-4e9d-8ab6-783946fdf5d6,0,cubic meter,biosphere,2,-3.008412327,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Water,,"('water',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,21e46cb8-6233-4c99-bac3-c41d2ab99498,0.15,kilogram,biosphere,2,-3.912023005,0.714142843,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.547722558,"Particulates, < 2.5 um",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,349b29d1-3e58-4c66-98b9-9d1a076efd2e,48.088,kilogram,biosphere,2,3.873032666,0.458911756,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.024494897,"Carbon dioxide, fossil",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,2451f9df-0596-49ec-8380-08e4ad75a153,0.00164,kilogram,biosphere,2,-6.413059037,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Hydrocarbons, aliphatic, alkanes, unspecified",,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,693921ef-e02d-4072-add0-55aa4631b213,0.0244,kilogram,biosphere,2,-3.713172147,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,"Suspended solids, unspecified",,"('water',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.47,kilogram,biosphere,2,-1.714798428,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Nitrogen oxides,,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
Modified dataset,PB_product_Qc_CO,Particle board production - Quebec  - CO,cubic meter,process,biosphere3,a861cfae-a310-4e9d-b9eb-5d555c9a684c,0.15,kilogram,biosphere,2,-1.897119985,0.5,"{'reliability': 5, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 5}",0.2,Formaldehyde,,"('air',)","Estimate. The value is extrapolated from the particle board production, for indoor use, from virgin wood, BR (Brazil)."
